image_id,card,image_path,mask_path,source_image_id,reference_index,augmentation_index
augmented_card_44578,b_reverse,training_data\augmented_data\card_images\augmented_card_44578.jpg,training_data\augmented_data\card_masks\augmented_card_44578.png,ref_L1000768_card_02,40,578
augmented_card_44579,b_reverse,training_data\augmented_data\card_images\augmented_card_44579.jpg,training_data\augmented_data\card_masks\augmented_card_44579.png,ref_L1000768_card_02,40,579
augmented_card_44580,b_reverse,training_data\augmented_data\card_images\augmented_card_44580.jpg,training_data\augmented_data\card_masks\augmented_card_44580.png,ref_L1000768_card_02,40,580
augmented_card_44581,b_reverse,training_data\augmented_data\card_images\augmented_card_44581.jpg,training_data\augmented_data\card_masks\augmented_card_44581.png,ref_L1000768_card_02,40,581
augmented_card_44582,b_reverse,training_data\augmented_data\card_images\augmented_card_44582.jpg,training_data\augmented_data\card_masks\augmented_card_44582.png,ref_L1000768_card_02,40,582
augmented_card_44583,b_reverse,training_data\augmented_data\card_images\augmented_card_44583.jpg,training_data\augmented_data\card_masks\augmented_card_44583.png,ref_L1000768_card_02,40,583
augmented_card_44584,b_reverse,training_data\augmented_data\card_images\augmented_card_44584.jpg,training_data\augmented_data\card_masks\augmented_card_44584.png,ref_L1000768_card_02,40,584
augmented_card_44585,b_reverse,training_data\augmented_data\card_images\augmented_card_44585.jpg,training_data\augmented_data\card_masks\augmented_card_44585.png,ref_L1000768_card_02,40,585
augmented_card_44586,b_reverse,training_data\augmented_data\card_images\augmented_card_44586.jpg,training_data\augmented_data\card_masks\augmented_card_44586.png,ref_L1000768_card_02,40,586
augmented_card_44587,b_reverse,training_data\augmented_data\card_images\augmented_card_44587.jpg,training_data\augmented_data\card_masks\augmented_card_44587.png,ref_L1000768_card_02,40,587
augmented_card_44588,b_reverse,training_data\augmented_data\card_images\augmented_card_44588.jpg,training_data\augmented_data\card_masks\augmented_card_44588.png,ref_L1000768_card_02,40,588
augmented_card_44589,b_reverse,training_data\augmented_data\card_images\augmented_card_44589.jpg,training_data\augmented_data\card_masks\augmented_card_44589.png,ref_L1000768_card_02,40,589
augmented_card_44590,b_reverse,training_data\augmented_data\card_images\augmented_card_44590.jpg,training_data\augmented_data\card_masks\augmented_card_44590.png,ref_L1000768_card_02,40,590
augmented_card_44591,b_reverse,training_data\augmented_data\card_images\augmented_card_44591.jpg,training_data\augmented_data\card_masks\augmented_card_44591.png,ref_L1000768_card_02,40,591
augmented_card_44592,b_reverse,training_data\augmented_data\card_images\augmented_card_44592.jpg,training_data\augmented_data\card_masks\augmented_card_44592.png,ref_L1000768_card_02,40,592
augmented_card_44593,b_reverse,training_data\augmented_data\card_images\augmented_card_44593.jpg,training_data\augmented_data\card_masks\augmented_card_44593.png,ref_L1000768_card_02,40,593
augmented_card_44594,b_reverse,training_data\augmented_data\card_images\augmented_card_44594.jpg,training_data\augmented_data\card_masks\augmented_card_44594.png,ref_L1000768_card_02,40,594
augmented_card_44595,b_reverse,training_data\augmented_data\card_images\augmented_card_44595.jpg,training_data\augmented_data\card_masks\augmented_card_44595.png,ref_L1000768_card_02,40,595
augmented_card_44596,b_reverse,training_data\augmented_data\card_images\augmented_card_44596.jpg,training_data\augmented_data\card_masks\augmented_card_44596.png,ref_L1000768_card_02,40,596
augmented_card_44597,b_reverse,training_data\augmented_data\card_images\augmented_card_44597.jpg,training_data\augmented_data\card_masks\augmented_card_44597.png,ref_L1000768_card_02,40,597
augmented_card_44598,b_reverse,training_data\augmented_data\card_images\augmented_card_44598.jpg,training_data\augmented_data\card_masks\augmented_card_44598.png,ref_L1000768_card_02,40,598
augmented_card_44599,b_reverse,training_data\augmented_data\card_images\augmented_card_44599.jpg,training_data\augmented_data\card_masks\augmented_card_44599.png,ref_L1000768_card_02,40,599
augmented_card_44600,b_reverse,training_data\augmented_data\card_images\augmented_card_44600.jpg,training_data\augmented_data\card_masks\augmented_card_44600.png,ref_L1000768_card_02,40,600
augmented_card_44601,b_reverse,training_data\augmented_data\card_images\augmented_card_44601.jpg,training_data\augmented_data\card_masks\augmented_card_44601.png,ref_L1000768_card_02,40,601
augmented_card_44602,b_reverse,training_data\augmented_data\card_images\augmented_card_44602.jpg,training_data\augmented_data\card_masks\augmented_card_44602.png,ref_L1000768_card_02,40,602
augmented_card_44603,b_reverse,training_data\augmented_data\card_images\augmented_card_44603.jpg,training_data\augmented_data\card_masks\augmented_card_44603.png,ref_L1000768_card_02,40,603
augmented_card_44604,b_reverse,training_data\augmented_data\card_images\augmented_card_44604.jpg,training_data\augmented_data\card_masks\augmented_card_44604.png,ref_L1000768_card_02,40,604
augmented_card_44605,b_reverse,training_data\augmented_data\card_images\augmented_card_44605.jpg,training_data\augmented_data\card_masks\augmented_card_44605.png,ref_L1000768_card_02,40,605
augmented_card_44606,b_reverse,training_data\augmented_data\card_images\augmented_card_44606.jpg,training_data\augmented_data\card_masks\augmented_card_44606.png,ref_L1000768_card_02,40,606
augmented_card_44607,b_reverse,training_data\augmented_data\card_images\augmented_card_44607.jpg,training_data\augmented_data\card_masks\augmented_card_44607.png,ref_L1000768_card_02,40,607
augmented_card_44608,b_reverse,training_data\augmented_data\card_images\augmented_card_44608.jpg,training_data\augmented_data\card_masks\augmented_card_44608.png,ref_L1000768_card_02,40,608
augmented_card_44609,b_reverse,training_data\augmented_data\card_images\augmented_card_44609.jpg,training_data\augmented_data\card_masks\augmented_card_44609.png,ref_L1000768_card_02,40,609
augmented_card_44610,b_reverse,training_data\augmented_data\card_images\augmented_card_44610.jpg,training_data\augmented_data\card_masks\augmented_card_44610.png,ref_L1000768_card_02,40,610
augmented_card_44611,b_reverse,training_data\augmented_data\card_images\augmented_card_44611.jpg,training_data\augmented_data\card_masks\augmented_card_44611.png,ref_L1000768_card_02,40,611
augmented_card_44612,b_reverse,training_data\augmented_data\card_images\augmented_card_44612.jpg,training_data\augmented_data\card_masks\augmented_card_44612.png,ref_L1000768_card_02,40,612
augmented_card_44613,b_reverse,training_data\augmented_data\card_images\augmented_card_44613.jpg,training_data\augmented_data\card_masks\augmented_card_44613.png,ref_L1000768_card_02,40,613
augmented_card_44614,b_reverse,training_data\augmented_data\card_images\augmented_card_44614.jpg,training_data\augmented_data\card_masks\augmented_card_44614.png,ref_L1000768_card_02,40,614
augmented_card_44615,b_reverse,training_data\augmented_data\card_images\augmented_card_44615.jpg,training_data\augmented_data\card_masks\augmented_card_44615.png,ref_L1000768_card_02,40,615
augmented_card_44616,b_reverse,training_data\augmented_data\card_images\augmented_card_44616.jpg,training_data\augmented_data\card_masks\augmented_card_44616.png,ref_L1000768_card_02,40,616
augmented_card_44617,b_reverse,training_data\augmented_data\card_images\augmented_card_44617.jpg,training_data\augmented_data\card_masks\augmented_card_44617.png,ref_L1000768_card_02,40,617
augmented_card_44618,b_reverse,training_data\augmented_data\card_images\augmented_card_44618.jpg,training_data\augmented_data\card_masks\augmented_card_44618.png,ref_L1000768_card_02,40,618
augmented_card_44619,b_reverse,training_data\augmented_data\card_images\augmented_card_44619.jpg,training_data\augmented_data\card_masks\augmented_card_44619.png,ref_L1000768_card_02,40,619
augmented_card_44620,b_reverse,training_data\augmented_data\card_images\augmented_card_44620.jpg,training_data\augmented_data\card_masks\augmented_card_44620.png,ref_L1000768_card_02,40,620
augmented_card_44621,b_reverse,training_data\augmented_data\card_images\augmented_card_44621.jpg,training_data\augmented_data\card_masks\augmented_card_44621.png,ref_L1000768_card_02,40,621
augmented_card_44622,b_reverse,training_data\augmented_data\card_images\augmented_card_44622.jpg,training_data\augmented_data\card_masks\augmented_card_44622.png,ref_L1000768_card_02,40,622
augmented_card_44623,b_reverse,training_data\augmented_data\card_images\augmented_card_44623.jpg,training_data\augmented_data\card_masks\augmented_card_44623.png,ref_L1000768_card_02,40,623
augmented_card_44624,b_reverse,training_data\augmented_data\card_images\augmented_card_44624.jpg,training_data\augmented_data\card_masks\augmented_card_44624.png,ref_L1000768_card_02,40,624
augmented_card_44625,b_reverse,training_data\augmented_data\card_images\augmented_card_44625.jpg,training_data\augmented_data\card_masks\augmented_card_44625.png,ref_L1000768_card_02,40,625
augmented_card_44626,b_reverse,training_data\augmented_data\card_images\augmented_card_44626.jpg,training_data\augmented_data\card_masks\augmented_card_44626.png,ref_L1000768_card_02,40,626
augmented_card_44627,b_reverse,training_data\augmented_data\card_images\augmented_card_44627.jpg,training_data\augmented_data\card_masks\augmented_card_44627.png,ref_L1000768_card_02,40,627
augmented_card_44628,b_reverse,training_data\augmented_data\card_images\augmented_card_44628.jpg,training_data\augmented_data\card_masks\augmented_card_44628.png,ref_L1000768_card_02,40,628
augmented_card_44629,b_reverse,training_data\augmented_data\card_images\augmented_card_44629.jpg,training_data\augmented_data\card_masks\augmented_card_44629.png,ref_L1000768_card_02,40,629
augmented_card_44630,b_reverse,training_data\augmented_data\card_images\augmented_card_44630.jpg,training_data\augmented_data\card_masks\augmented_card_44630.png,ref_L1000768_card_02,40,630
augmented_card_44631,b_reverse,training_data\augmented_data\card_images\augmented_card_44631.jpg,training_data\augmented_data\card_masks\augmented_card_44631.png,ref_L1000768_card_02,40,631
augmented_card_44632,b_reverse,training_data\augmented_data\card_images\augmented_card_44632.jpg,training_data\augmented_data\card_masks\augmented_card_44632.png,ref_L1000768_card_02,40,632
augmented_card_44633,b_reverse,training_data\augmented_data\card_images\augmented_card_44633.jpg,training_data\augmented_data\card_masks\augmented_card_44633.png,ref_L1000768_card_02,40,633
augmented_card_44634,b_reverse,training_data\augmented_data\card_images\augmented_card_44634.jpg,training_data\augmented_data\card_masks\augmented_card_44634.png,ref_L1000768_card_02,40,634
augmented_card_44635,b_reverse,training_data\augmented_data\card_images\augmented_card_44635.jpg,training_data\augmented_data\card_masks\augmented_card_44635.png,ref_L1000768_card_02,40,635
augmented_card_44636,b_reverse,training_data\augmented_data\card_images\augmented_card_44636.jpg,training_data\augmented_data\card_masks\augmented_card_44636.png,ref_L1000768_card_02,40,636
augmented_card_44637,b_reverse,training_data\augmented_data\card_images\augmented_card_44637.jpg,training_data\augmented_data\card_masks\augmented_card_44637.png,ref_L1000768_card_02,40,637
augmented_card_44638,b_reverse,training_data\augmented_data\card_images\augmented_card_44638.jpg,training_data\augmented_data\card_masks\augmented_card_44638.png,ref_L1000768_card_02,40,638
augmented_card_44639,b_reverse,training_data\augmented_data\card_images\augmented_card_44639.jpg,training_data\augmented_data\card_masks\augmented_card_44639.png,ref_L1000768_card_02,40,639
augmented_card_44640,b_reverse,training_data\augmented_data\card_images\augmented_card_44640.jpg,training_data\augmented_data\card_masks\augmented_card_44640.png,ref_L1000768_card_02,40,640
augmented_card_44641,b_reverse,training_data\augmented_data\card_images\augmented_card_44641.jpg,training_data\augmented_data\card_masks\augmented_card_44641.png,ref_L1000768_card_02,40,641
augmented_card_44642,b_reverse,training_data\augmented_data\card_images\augmented_card_44642.jpg,training_data\augmented_data\card_masks\augmented_card_44642.png,ref_L1000768_card_02,40,642
augmented_card_44643,b_reverse,training_data\augmented_data\card_images\augmented_card_44643.jpg,training_data\augmented_data\card_masks\augmented_card_44643.png,ref_L1000768_card_02,40,643
augmented_card_44644,b_reverse,training_data\augmented_data\card_images\augmented_card_44644.jpg,training_data\augmented_data\card_masks\augmented_card_44644.png,ref_L1000768_card_02,40,644
augmented_card_44645,b_reverse,training_data\augmented_data\card_images\augmented_card_44645.jpg,training_data\augmented_data\card_masks\augmented_card_44645.png,ref_L1000768_card_02,40,645
augmented_card_44646,b_reverse,training_data\augmented_data\card_images\augmented_card_44646.jpg,training_data\augmented_data\card_masks\augmented_card_44646.png,ref_L1000768_card_02,40,646
augmented_card_44647,b_reverse,training_data\augmented_data\card_images\augmented_card_44647.jpg,training_data\augmented_data\card_masks\augmented_card_44647.png,ref_L1000768_card_02,40,647
augmented_card_44648,b_reverse,training_data\augmented_data\card_images\augmented_card_44648.jpg,training_data\augmented_data\card_masks\augmented_card_44648.png,ref_L1000768_card_02,40,648
augmented_card_44649,b_reverse,training_data\augmented_data\card_images\augmented_card_44649.jpg,training_data\augmented_data\card_masks\augmented_card_44649.png,ref_L1000768_card_02,40,649
augmented_card_44650,b_reverse,training_data\augmented_data\card_images\augmented_card_44650.jpg,training_data\augmented_data\card_masks\augmented_card_44650.png,ref_L1000768_card_02,40,650
augmented_card_44651,b_reverse,training_data\augmented_data\card_images\augmented_card_44651.jpg,training_data\augmented_data\card_masks\augmented_card_44651.png,ref_L1000768_card_02,40,651
augmented_card_44652,b_reverse,training_data\augmented_data\card_images\augmented_card_44652.jpg,training_data\augmented_data\card_masks\augmented_card_44652.png,ref_L1000768_card_02,40,652
augmented_card_44653,b_reverse,training_data\augmented_data\card_images\augmented_card_44653.jpg,training_data\augmented_data\card_masks\augmented_card_44653.png,ref_L1000768_card_02,40,653
augmented_card_44654,b_reverse,training_data\augmented_data\card_images\augmented_card_44654.jpg,training_data\augmented_data\card_masks\augmented_card_44654.png,ref_L1000768_card_02,40,654
augmented_card_44655,b_reverse,training_data\augmented_data\card_images\augmented_card_44655.jpg,training_data\augmented_data\card_masks\augmented_card_44655.png,ref_L1000768_card_02,40,655
augmented_card_44656,b_reverse,training_data\augmented_data\card_images\augmented_card_44656.jpg,training_data\augmented_data\card_masks\augmented_card_44656.png,ref_L1000768_card_02,40,656
augmented_card_44657,b_reverse,training_data\augmented_data\card_images\augmented_card_44657.jpg,training_data\augmented_data\card_masks\augmented_card_44657.png,ref_L1000768_card_02,40,657
augmented_card_44658,b_reverse,training_data\augmented_data\card_images\augmented_card_44658.jpg,training_data\augmented_data\card_masks\augmented_card_44658.png,ref_L1000768_card_02,40,658
augmented_card_44659,b_reverse,training_data\augmented_data\card_images\augmented_card_44659.jpg,training_data\augmented_data\card_masks\augmented_card_44659.png,ref_L1000768_card_02,40,659
augmented_card_44660,b_reverse,training_data\augmented_data\card_images\augmented_card_44660.jpg,training_data\augmented_data\card_masks\augmented_card_44660.png,ref_L1000768_card_02,40,660
augmented_card_44661,b_reverse,training_data\augmented_data\card_images\augmented_card_44661.jpg,training_data\augmented_data\card_masks\augmented_card_44661.png,ref_L1000768_card_02,40,661
augmented_card_44662,b_reverse,training_data\augmented_data\card_images\augmented_card_44662.jpg,training_data\augmented_data\card_masks\augmented_card_44662.png,ref_L1000768_card_02,40,662
augmented_card_44663,b_reverse,training_data\augmented_data\card_images\augmented_card_44663.jpg,training_data\augmented_data\card_masks\augmented_card_44663.png,ref_L1000768_card_02,40,663
augmented_card_44664,b_reverse,training_data\augmented_data\card_images\augmented_card_44664.jpg,training_data\augmented_data\card_masks\augmented_card_44664.png,ref_L1000768_card_02,40,664
augmented_card_44665,b_reverse,training_data\augmented_data\card_images\augmented_card_44665.jpg,training_data\augmented_data\card_masks\augmented_card_44665.png,ref_L1000768_card_02,40,665
augmented_card_44666,b_reverse,training_data\augmented_data\card_images\augmented_card_44666.jpg,training_data\augmented_data\card_masks\augmented_card_44666.png,ref_L1000768_card_02,40,666
augmented_card_44667,b_reverse,training_data\augmented_data\card_images\augmented_card_44667.jpg,training_data\augmented_data\card_masks\augmented_card_44667.png,ref_L1000768_card_02,40,667
augmented_card_44668,b_reverse,training_data\augmented_data\card_images\augmented_card_44668.jpg,training_data\augmented_data\card_masks\augmented_card_44668.png,ref_L1000768_card_02,40,668
augmented_card_44669,b_reverse,training_data\augmented_data\card_images\augmented_card_44669.jpg,training_data\augmented_data\card_masks\augmented_card_44669.png,ref_L1000768_card_02,40,669
augmented_card_44670,b_reverse,training_data\augmented_data\card_images\augmented_card_44670.jpg,training_data\augmented_data\card_masks\augmented_card_44670.png,ref_L1000768_card_02,40,670
augmented_card_44671,b_reverse,training_data\augmented_data\card_images\augmented_card_44671.jpg,training_data\augmented_data\card_masks\augmented_card_44671.png,ref_L1000768_card_02,40,671
augmented_card_44672,b_reverse,training_data\augmented_data\card_images\augmented_card_44672.jpg,training_data\augmented_data\card_masks\augmented_card_44672.png,ref_L1000768_card_02,40,672
augmented_card_44673,b_reverse,training_data\augmented_data\card_images\augmented_card_44673.jpg,training_data\augmented_data\card_masks\augmented_card_44673.png,ref_L1000768_card_02,40,673
augmented_card_44674,b_reverse,training_data\augmented_data\card_images\augmented_card_44674.jpg,training_data\augmented_data\card_masks\augmented_card_44674.png,ref_L1000768_card_02,40,674
augmented_card_44675,b_reverse,training_data\augmented_data\card_images\augmented_card_44675.jpg,training_data\augmented_data\card_masks\augmented_card_44675.png,ref_L1000768_card_02,40,675
augmented_card_44676,b_reverse,training_data\augmented_data\card_images\augmented_card_44676.jpg,training_data\augmented_data\card_masks\augmented_card_44676.png,ref_L1000768_card_02,40,676
augmented_card_44677,b_reverse,training_data\augmented_data\card_images\augmented_card_44677.jpg,training_data\augmented_data\card_masks\augmented_card_44677.png,ref_L1000768_card_02,40,677
augmented_card_44678,b_reverse,training_data\augmented_data\card_images\augmented_card_44678.jpg,training_data\augmented_data\card_masks\augmented_card_44678.png,ref_L1000768_card_02,40,678
augmented_card_44679,b_reverse,training_data\augmented_data\card_images\augmented_card_44679.jpg,training_data\augmented_data\card_masks\augmented_card_44679.png,ref_L1000768_card_02,40,679
augmented_card_44680,b_reverse,training_data\augmented_data\card_images\augmented_card_44680.jpg,training_data\augmented_data\card_masks\augmented_card_44680.png,ref_L1000768_card_02,40,680
augmented_card_44681,b_reverse,training_data\augmented_data\card_images\augmented_card_44681.jpg,training_data\augmented_data\card_masks\augmented_card_44681.png,ref_L1000768_card_02,40,681
augmented_card_44682,b_reverse,training_data\augmented_data\card_images\augmented_card_44682.jpg,training_data\augmented_data\card_masks\augmented_card_44682.png,ref_L1000768_card_02,40,682
augmented_card_44683,b_reverse,training_data\augmented_data\card_images\augmented_card_44683.jpg,training_data\augmented_data\card_masks\augmented_card_44683.png,ref_L1000768_card_02,40,683
augmented_card_44684,b_reverse,training_data\augmented_data\card_images\augmented_card_44684.jpg,training_data\augmented_data\card_masks\augmented_card_44684.png,ref_L1000768_card_02,40,684
augmented_card_44685,b_reverse,training_data\augmented_data\card_images\augmented_card_44685.jpg,training_data\augmented_data\card_masks\augmented_card_44685.png,ref_L1000768_card_02,40,685
augmented_card_44686,b_reverse,training_data\augmented_data\card_images\augmented_card_44686.jpg,training_data\augmented_data\card_masks\augmented_card_44686.png,ref_L1000768_card_02,40,686
augmented_card_44687,b_reverse,training_data\augmented_data\card_images\augmented_card_44687.jpg,training_data\augmented_data\card_masks\augmented_card_44687.png,ref_L1000768_card_02,40,687
augmented_card_44688,b_reverse,training_data\augmented_data\card_images\augmented_card_44688.jpg,training_data\augmented_data\card_masks\augmented_card_44688.png,ref_L1000768_card_02,40,688
augmented_card_44689,b_reverse,training_data\augmented_data\card_images\augmented_card_44689.jpg,training_data\augmented_data\card_masks\augmented_card_44689.png,ref_L1000768_card_02,40,689
augmented_card_44690,b_reverse,training_data\augmented_data\card_images\augmented_card_44690.jpg,training_data\augmented_data\card_masks\augmented_card_44690.png,ref_L1000768_card_02,40,690
augmented_card_44691,b_reverse,training_data\augmented_data\card_images\augmented_card_44691.jpg,training_data\augmented_data\card_masks\augmented_card_44691.png,ref_L1000768_card_02,40,691
augmented_card_44692,b_reverse,training_data\augmented_data\card_images\augmented_card_44692.jpg,training_data\augmented_data\card_masks\augmented_card_44692.png,ref_L1000768_card_02,40,692
augmented_card_44693,b_reverse,training_data\augmented_data\card_images\augmented_card_44693.jpg,training_data\augmented_data\card_masks\augmented_card_44693.png,ref_L1000768_card_02,40,693
augmented_card_44694,b_reverse,training_data\augmented_data\card_images\augmented_card_44694.jpg,training_data\augmented_data\card_masks\augmented_card_44694.png,ref_L1000768_card_02,40,694
augmented_card_44695,b_reverse,training_data\augmented_data\card_images\augmented_card_44695.jpg,training_data\augmented_data\card_masks\augmented_card_44695.png,ref_L1000768_card_02,40,695
augmented_card_44696,b_reverse,training_data\augmented_data\card_images\augmented_card_44696.jpg,training_data\augmented_data\card_masks\augmented_card_44696.png,ref_L1000768_card_02,40,696
augmented_card_44697,b_reverse,training_data\augmented_data\card_images\augmented_card_44697.jpg,training_data\augmented_data\card_masks\augmented_card_44697.png,ref_L1000768_card_02,40,697
augmented_card_44698,b_reverse,training_data\augmented_data\card_images\augmented_card_44698.jpg,training_data\augmented_data\card_masks\augmented_card_44698.png,ref_L1000768_card_02,40,698
augmented_card_44699,b_reverse,training_data\augmented_data\card_images\augmented_card_44699.jpg,training_data\augmented_data\card_masks\augmented_card_44699.png,ref_L1000768_card_02,40,699
augmented_card_44700,b_reverse,training_data\augmented_data\card_images\augmented_card_44700.jpg,training_data\augmented_data\card_masks\augmented_card_44700.png,ref_L1000768_card_02,40,700
augmented_card_44701,b_reverse,training_data\augmented_data\card_images\augmented_card_44701.jpg,training_data\augmented_data\card_masks\augmented_card_44701.png,ref_L1000768_card_02,40,701
augmented_card_44702,b_reverse,training_data\augmented_data\card_images\augmented_card_44702.jpg,training_data\augmented_data\card_masks\augmented_card_44702.png,ref_L1000768_card_02,40,702
augmented_card_44703,b_reverse,training_data\augmented_data\card_images\augmented_card_44703.jpg,training_data\augmented_data\card_masks\augmented_card_44703.png,ref_L1000768_card_02,40,703
augmented_card_44704,b_reverse,training_data\augmented_data\card_images\augmented_card_44704.jpg,training_data\augmented_data\card_masks\augmented_card_44704.png,ref_L1000768_card_02,40,704
augmented_card_44705,b_reverse,training_data\augmented_data\card_images\augmented_card_44705.jpg,training_data\augmented_data\card_masks\augmented_card_44705.png,ref_L1000768_card_02,40,705
augmented_card_44706,b_reverse,training_data\augmented_data\card_images\augmented_card_44706.jpg,training_data\augmented_data\card_masks\augmented_card_44706.png,ref_L1000768_card_02,40,706
augmented_card_44707,b_reverse,training_data\augmented_data\card_images\augmented_card_44707.jpg,training_data\augmented_data\card_masks\augmented_card_44707.png,ref_L1000768_card_02,40,707
augmented_card_44708,b_reverse,training_data\augmented_data\card_images\augmented_card_44708.jpg,training_data\augmented_data\card_masks\augmented_card_44708.png,ref_L1000768_card_02,40,708
augmented_card_44709,b_reverse,training_data\augmented_data\card_images\augmented_card_44709.jpg,training_data\augmented_data\card_masks\augmented_card_44709.png,ref_L1000768_card_02,40,709
augmented_card_44710,b_reverse,training_data\augmented_data\card_images\augmented_card_44710.jpg,training_data\augmented_data\card_masks\augmented_card_44710.png,ref_L1000768_card_02,40,710
augmented_card_44711,b_reverse,training_data\augmented_data\card_images\augmented_card_44711.jpg,training_data\augmented_data\card_masks\augmented_card_44711.png,ref_L1000768_card_02,40,711
augmented_card_44712,b_reverse,training_data\augmented_data\card_images\augmented_card_44712.jpg,training_data\augmented_data\card_masks\augmented_card_44712.png,ref_L1000768_card_02,40,712
augmented_card_44713,b_reverse,training_data\augmented_data\card_images\augmented_card_44713.jpg,training_data\augmented_data\card_masks\augmented_card_44713.png,ref_L1000768_card_02,40,713
augmented_card_44714,b_reverse,training_data\augmented_data\card_images\augmented_card_44714.jpg,training_data\augmented_data\card_masks\augmented_card_44714.png,ref_L1000768_card_02,40,714
augmented_card_44715,b_reverse,training_data\augmented_data\card_images\augmented_card_44715.jpg,training_data\augmented_data\card_masks\augmented_card_44715.png,ref_L1000768_card_02,40,715
augmented_card_44716,b_reverse,training_data\augmented_data\card_images\augmented_card_44716.jpg,training_data\augmented_data\card_masks\augmented_card_44716.png,ref_L1000768_card_02,40,716
augmented_card_44717,b_reverse,training_data\augmented_data\card_images\augmented_card_44717.jpg,training_data\augmented_data\card_masks\augmented_card_44717.png,ref_L1000768_card_02,40,717
augmented_card_44718,b_reverse,training_data\augmented_data\card_images\augmented_card_44718.jpg,training_data\augmented_data\card_masks\augmented_card_44718.png,ref_L1000768_card_02,40,718
augmented_card_44719,b_reverse,training_data\augmented_data\card_images\augmented_card_44719.jpg,training_data\augmented_data\card_masks\augmented_card_44719.png,ref_L1000768_card_02,40,719
augmented_card_44720,b_reverse,training_data\augmented_data\card_images\augmented_card_44720.jpg,training_data\augmented_data\card_masks\augmented_card_44720.png,ref_L1000768_card_02,40,720
augmented_card_44721,b_reverse,training_data\augmented_data\card_images\augmented_card_44721.jpg,training_data\augmented_data\card_masks\augmented_card_44721.png,ref_L1000768_card_02,40,721
augmented_card_44722,b_reverse,training_data\augmented_data\card_images\augmented_card_44722.jpg,training_data\augmented_data\card_masks\augmented_card_44722.png,ref_L1000768_card_02,40,722
augmented_card_44723,b_reverse,training_data\augmented_data\card_images\augmented_card_44723.jpg,training_data\augmented_data\card_masks\augmented_card_44723.png,ref_L1000768_card_02,40,723
augmented_card_44724,b_reverse,training_data\augmented_data\card_images\augmented_card_44724.jpg,training_data\augmented_data\card_masks\augmented_card_44724.png,ref_L1000768_card_02,40,724
augmented_card_44725,b_reverse,training_data\augmented_data\card_images\augmented_card_44725.jpg,training_data\augmented_data\card_masks\augmented_card_44725.png,ref_L1000768_card_02,40,725
augmented_card_44726,b_reverse,training_data\augmented_data\card_images\augmented_card_44726.jpg,training_data\augmented_data\card_masks\augmented_card_44726.png,ref_L1000768_card_02,40,726
augmented_card_44727,b_reverse,training_data\augmented_data\card_images\augmented_card_44727.jpg,training_data\augmented_data\card_masks\augmented_card_44727.png,ref_L1000768_card_02,40,727
augmented_card_44728,b_reverse,training_data\augmented_data\card_images\augmented_card_44728.jpg,training_data\augmented_data\card_masks\augmented_card_44728.png,ref_L1000768_card_02,40,728
augmented_card_44729,b_reverse,training_data\augmented_data\card_images\augmented_card_44729.jpg,training_data\augmented_data\card_masks\augmented_card_44729.png,ref_L1000768_card_02,40,729
augmented_card_44730,b_reverse,training_data\augmented_data\card_images\augmented_card_44730.jpg,training_data\augmented_data\card_masks\augmented_card_44730.png,ref_L1000768_card_02,40,730
augmented_card_44731,b_reverse,training_data\augmented_data\card_images\augmented_card_44731.jpg,training_data\augmented_data\card_masks\augmented_card_44731.png,ref_L1000768_card_02,40,731
augmented_card_44732,b_reverse,training_data\augmented_data\card_images\augmented_card_44732.jpg,training_data\augmented_data\card_masks\augmented_card_44732.png,ref_L1000768_card_02,40,732
augmented_card_44733,b_reverse,training_data\augmented_data\card_images\augmented_card_44733.jpg,training_data\augmented_data\card_masks\augmented_card_44733.png,ref_L1000768_card_02,40,733
augmented_card_44734,b_reverse,training_data\augmented_data\card_images\augmented_card_44734.jpg,training_data\augmented_data\card_masks\augmented_card_44734.png,ref_L1000768_card_02,40,734
augmented_card_44735,b_reverse,training_data\augmented_data\card_images\augmented_card_44735.jpg,training_data\augmented_data\card_masks\augmented_card_44735.png,ref_L1000768_card_02,40,735
augmented_card_44736,b_reverse,training_data\augmented_data\card_images\augmented_card_44736.jpg,training_data\augmented_data\card_masks\augmented_card_44736.png,ref_L1000768_card_02,40,736
augmented_card_44737,b_reverse,training_data\augmented_data\card_images\augmented_card_44737.jpg,training_data\augmented_data\card_masks\augmented_card_44737.png,ref_L1000768_card_02,40,737
augmented_card_44738,b_reverse,training_data\augmented_data\card_images\augmented_card_44738.jpg,training_data\augmented_data\card_masks\augmented_card_44738.png,ref_L1000768_card_02,40,738
augmented_card_44739,b_reverse,training_data\augmented_data\card_images\augmented_card_44739.jpg,training_data\augmented_data\card_masks\augmented_card_44739.png,ref_L1000768_card_02,40,739
augmented_card_44740,b_reverse,training_data\augmented_data\card_images\augmented_card_44740.jpg,training_data\augmented_data\card_masks\augmented_card_44740.png,ref_L1000768_card_02,40,740
augmented_card_44741,b_reverse,training_data\augmented_data\card_images\augmented_card_44741.jpg,training_data\augmented_data\card_masks\augmented_card_44741.png,ref_L1000768_card_02,40,741
augmented_card_44742,b_reverse,training_data\augmented_data\card_images\augmented_card_44742.jpg,training_data\augmented_data\card_masks\augmented_card_44742.png,ref_L1000768_card_02,40,742
augmented_card_44743,b_reverse,training_data\augmented_data\card_images\augmented_card_44743.jpg,training_data\augmented_data\card_masks\augmented_card_44743.png,ref_L1000768_card_02,40,743
