image_id,card,mask_path
aug_22103,r_5,project/training_data/training_masks/augmented_cards/aug_22103.png
aug_22104,b_5,project/training_data/training_masks/augmented_cards/aug_22104.png
aug_22105,g_5,project/training_data/training_masks/augmented_cards/aug_22105.png
aug_22106,y_4,project/training_data/training_masks/augmented_cards/aug_22106.png
aug_22107,r_4,project/training_data/training_masks/augmented_cards/aug_22107.png
aug_22108,b_4,project/training_data/training_masks/augmented_cards/aug_22108.png
aug_22109,g_4,project/training_data/training_masks/augmented_cards/aug_22109.png
aug_22110,draw_4,project/training_data/training_masks/augmented_cards/aug_22110.png
aug_22111,y_9,project/training_data/training_masks/augmented_cards/aug_22111.png
aug_22112,r_9,project/training_data/training_masks/augmented_cards/aug_22112.png
aug_22113,b_9,project/training_data/training_masks/augmented_cards/aug_22113.png
aug_22114,g_9,project/training_data/training_masks/augmented_cards/aug_22114.png
aug_22115,y_8,project/training_data/training_masks/augmented_cards/aug_22115.png
aug_22116,r_8,project/training_data/training_masks/augmented_cards/aug_22116.png
aug_22117,b_8,project/training_data/training_masks/augmented_cards/aug_22117.png
aug_22118,g_8,project/training_data/training_masks/augmented_cards/aug_22118.png
aug_22119,wild,project/training_data/training_masks/augmented_cards/aug_22119.png
aug_22120,y_7,project/training_data/training_masks/augmented_cards/aug_22120.png
aug_22121,r_7,project/training_data/training_masks/augmented_cards/aug_22121.png
aug_22122,b_7,project/training_data/training_masks/augmented_cards/aug_22122.png
aug_22123,g_7,project/training_data/training_masks/augmented_cards/aug_22123.png
aug_22124,y_reverse,project/training_data/training_masks/augmented_cards/aug_22124.png
aug_22125,r_reverse,project/training_data/training_masks/augmented_cards/aug_22125.png
aug_22126,b_reverse,project/training_data/training_masks/augmented_cards/aug_22126.png
aug_22127,g_reverse,project/training_data/training_masks/augmented_cards/aug_22127.png
aug_22128,y_skip,project/training_data/training_masks/augmented_cards/aug_22128.png
aug_22129,r_skip,project/training_data/training_masks/augmented_cards/aug_22129.png
aug_22130,b_skip,project/training_data/training_masks/augmented_cards/aug_22130.png
aug_22131,g_skip,project/training_data/training_masks/augmented_cards/aug_22131.png
aug_22132,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22132.png
aug_22133,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22133.png
aug_22134,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22134.png
aug_22135,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22135.png
aug_22136,y_0,project/training_data/training_masks/augmented_cards/aug_22136.png
aug_22137,r_0,project/training_data/training_masks/augmented_cards/aug_22137.png
aug_22138,b_0,project/training_data/training_masks/augmented_cards/aug_22138.png
aug_22139,g_0,project/training_data/training_masks/augmented_cards/aug_22139.png
aug_22140,y_3,project/training_data/training_masks/augmented_cards/aug_22140.png
aug_22141,r_3,project/training_data/training_masks/augmented_cards/aug_22141.png
aug_22142,b_3,project/training_data/training_masks/augmented_cards/aug_22142.png
aug_22143,g_3,project/training_data/training_masks/augmented_cards/aug_22143.png
aug_22144,y_2,project/training_data/training_masks/augmented_cards/aug_22144.png
aug_22145,r_2,project/training_data/training_masks/augmented_cards/aug_22145.png
aug_22146,b_2,project/training_data/training_masks/augmented_cards/aug_22146.png
aug_22147,g_2,project/training_data/training_masks/augmented_cards/aug_22147.png
aug_22148,y_1,project/training_data/training_masks/augmented_cards/aug_22148.png
aug_22149,r_1,project/training_data/training_masks/augmented_cards/aug_22149.png
aug_22150,b_1,project/training_data/training_masks/augmented_cards/aug_22150.png
aug_22151,g_1,project/training_data/training_masks/augmented_cards/aug_22151.png
aug_22152,y_6,project/training_data/training_masks/augmented_cards/aug_22152.png
aug_22153,r_6,project/training_data/training_masks/augmented_cards/aug_22153.png
aug_22154,b_6,project/training_data/training_masks/augmented_cards/aug_22154.png
aug_22155,g_6,project/training_data/training_masks/augmented_cards/aug_22155.png
aug_22156,y_5,project/training_data/training_masks/augmented_cards/aug_22156.png
aug_22157,r_5,project/training_data/training_masks/augmented_cards/aug_22157.png
aug_22158,b_5,project/training_data/training_masks/augmented_cards/aug_22158.png
aug_22159,g_5,project/training_data/training_masks/augmented_cards/aug_22159.png
aug_22160,y_4,project/training_data/training_masks/augmented_cards/aug_22160.png
aug_22161,r_4,project/training_data/training_masks/augmented_cards/aug_22161.png
aug_22162,b_4,project/training_data/training_masks/augmented_cards/aug_22162.png
aug_22163,g_4,project/training_data/training_masks/augmented_cards/aug_22163.png
aug_22164,draw_4,project/training_data/training_masks/augmented_cards/aug_22164.png
aug_22165,y_9,project/training_data/training_masks/augmented_cards/aug_22165.png
aug_22166,r_9,project/training_data/training_masks/augmented_cards/aug_22166.png
aug_22167,b_9,project/training_data/training_masks/augmented_cards/aug_22167.png
aug_22168,g_9,project/training_data/training_masks/augmented_cards/aug_22168.png
aug_22169,y_8,project/training_data/training_masks/augmented_cards/aug_22169.png
aug_22170,r_8,project/training_data/training_masks/augmented_cards/aug_22170.png
aug_22171,b_8,project/training_data/training_masks/augmented_cards/aug_22171.png
aug_22172,g_8,project/training_data/training_masks/augmented_cards/aug_22172.png
aug_22173,wild,project/training_data/training_masks/augmented_cards/aug_22173.png
aug_22174,y_7,project/training_data/training_masks/augmented_cards/aug_22174.png
aug_22175,r_7,project/training_data/training_masks/augmented_cards/aug_22175.png
aug_22176,b_7,project/training_data/training_masks/augmented_cards/aug_22176.png
aug_22177,g_7,project/training_data/training_masks/augmented_cards/aug_22177.png
aug_22178,y_reverse,project/training_data/training_masks/augmented_cards/aug_22178.png
aug_22179,r_reverse,project/training_data/training_masks/augmented_cards/aug_22179.png
aug_22180,b_reverse,project/training_data/training_masks/augmented_cards/aug_22180.png
aug_22181,g_reverse,project/training_data/training_masks/augmented_cards/aug_22181.png
aug_22182,y_skip,project/training_data/training_masks/augmented_cards/aug_22182.png
aug_22183,r_skip,project/training_data/training_masks/augmented_cards/aug_22183.png
aug_22184,b_skip,project/training_data/training_masks/augmented_cards/aug_22184.png
aug_22185,g_skip,project/training_data/training_masks/augmented_cards/aug_22185.png
aug_22186,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22186.png
aug_22187,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22187.png
aug_22188,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22188.png
aug_22189,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22189.png
aug_22190,y_0,project/training_data/training_masks/augmented_cards/aug_22190.png
aug_22191,r_0,project/training_data/training_masks/augmented_cards/aug_22191.png
aug_22192,b_0,project/training_data/training_masks/augmented_cards/aug_22192.png
aug_22193,g_0,project/training_data/training_masks/augmented_cards/aug_22193.png
aug_22194,y_3,project/training_data/training_masks/augmented_cards/aug_22194.png
aug_22195,r_3,project/training_data/training_masks/augmented_cards/aug_22195.png
aug_22196,b_3,project/training_data/training_masks/augmented_cards/aug_22196.png
aug_22197,g_3,project/training_data/training_masks/augmented_cards/aug_22197.png
aug_22198,y_2,project/training_data/training_masks/augmented_cards/aug_22198.png
aug_22199,r_2,project/training_data/training_masks/augmented_cards/aug_22199.png
aug_22200,b_2,project/training_data/training_masks/augmented_cards/aug_22200.png
aug_22201,g_2,project/training_data/training_masks/augmented_cards/aug_22201.png
aug_22202,y_1,project/training_data/training_masks/augmented_cards/aug_22202.png
aug_22203,r_1,project/training_data/training_masks/augmented_cards/aug_22203.png
aug_22204,b_1,project/training_data/training_masks/augmented_cards/aug_22204.png
aug_22205,g_1,project/training_data/training_masks/augmented_cards/aug_22205.png
aug_22206,y_6,project/training_data/training_masks/augmented_cards/aug_22206.png
aug_22207,r_6,project/training_data/training_masks/augmented_cards/aug_22207.png
aug_22208,b_6,project/training_data/training_masks/augmented_cards/aug_22208.png
aug_22209,g_6,project/training_data/training_masks/augmented_cards/aug_22209.png
aug_22210,y_5,project/training_data/training_masks/augmented_cards/aug_22210.png
aug_22211,r_5,project/training_data/training_masks/augmented_cards/aug_22211.png
aug_22212,b_5,project/training_data/training_masks/augmented_cards/aug_22212.png
aug_22213,g_5,project/training_data/training_masks/augmented_cards/aug_22213.png
aug_22214,y_4,project/training_data/training_masks/augmented_cards/aug_22214.png
aug_22215,r_4,project/training_data/training_masks/augmented_cards/aug_22215.png
aug_22216,b_4,project/training_data/training_masks/augmented_cards/aug_22216.png
aug_22217,g_4,project/training_data/training_masks/augmented_cards/aug_22217.png
aug_22218,draw_4,project/training_data/training_masks/augmented_cards/aug_22218.png
aug_22219,y_9,project/training_data/training_masks/augmented_cards/aug_22219.png
aug_22220,r_9,project/training_data/training_masks/augmented_cards/aug_22220.png
aug_22221,b_9,project/training_data/training_masks/augmented_cards/aug_22221.png
aug_22222,g_9,project/training_data/training_masks/augmented_cards/aug_22222.png
aug_22223,y_8,project/training_data/training_masks/augmented_cards/aug_22223.png
aug_22224,r_8,project/training_data/training_masks/augmented_cards/aug_22224.png
aug_22225,b_8,project/training_data/training_masks/augmented_cards/aug_22225.png
aug_22226,g_8,project/training_data/training_masks/augmented_cards/aug_22226.png
aug_22227,wild,project/training_data/training_masks/augmented_cards/aug_22227.png
aug_22228,y_7,project/training_data/training_masks/augmented_cards/aug_22228.png
aug_22229,r_7,project/training_data/training_masks/augmented_cards/aug_22229.png
aug_22230,b_7,project/training_data/training_masks/augmented_cards/aug_22230.png
aug_22231,g_7,project/training_data/training_masks/augmented_cards/aug_22231.png
aug_22232,y_reverse,project/training_data/training_masks/augmented_cards/aug_22232.png
aug_22233,r_reverse,project/training_data/training_masks/augmented_cards/aug_22233.png
aug_22234,b_reverse,project/training_data/training_masks/augmented_cards/aug_22234.png
aug_22235,g_reverse,project/training_data/training_masks/augmented_cards/aug_22235.png
aug_22236,y_skip,project/training_data/training_masks/augmented_cards/aug_22236.png
aug_22237,r_skip,project/training_data/training_masks/augmented_cards/aug_22237.png
aug_22238,b_skip,project/training_data/training_masks/augmented_cards/aug_22238.png
aug_22239,g_skip,project/training_data/training_masks/augmented_cards/aug_22239.png
aug_22240,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22240.png
aug_22241,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22241.png
aug_22242,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22242.png
aug_22243,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22243.png
aug_22244,y_0,project/training_data/training_masks/augmented_cards/aug_22244.png
aug_22245,r_0,project/training_data/training_masks/augmented_cards/aug_22245.png
aug_22246,b_0,project/training_data/training_masks/augmented_cards/aug_22246.png
aug_22247,g_0,project/training_data/training_masks/augmented_cards/aug_22247.png
aug_22248,y_3,project/training_data/training_masks/augmented_cards/aug_22248.png
aug_22249,r_3,project/training_data/training_masks/augmented_cards/aug_22249.png
aug_22250,b_3,project/training_data/training_masks/augmented_cards/aug_22250.png
aug_22251,g_3,project/training_data/training_masks/augmented_cards/aug_22251.png
aug_22252,y_2,project/training_data/training_masks/augmented_cards/aug_22252.png
aug_22253,r_2,project/training_data/training_masks/augmented_cards/aug_22253.png
aug_22254,b_2,project/training_data/training_masks/augmented_cards/aug_22254.png
aug_22255,g_2,project/training_data/training_masks/augmented_cards/aug_22255.png
aug_22256,y_1,project/training_data/training_masks/augmented_cards/aug_22256.png
aug_22257,r_1,project/training_data/training_masks/augmented_cards/aug_22257.png
aug_22258,b_1,project/training_data/training_masks/augmented_cards/aug_22258.png
aug_22259,g_1,project/training_data/training_masks/augmented_cards/aug_22259.png
aug_22260,y_6,project/training_data/training_masks/augmented_cards/aug_22260.png
aug_22261,r_6,project/training_data/training_masks/augmented_cards/aug_22261.png
aug_22262,b_6,project/training_data/training_masks/augmented_cards/aug_22262.png
aug_22263,g_6,project/training_data/training_masks/augmented_cards/aug_22263.png
aug_22264,y_5,project/training_data/training_masks/augmented_cards/aug_22264.png
aug_22265,r_5,project/training_data/training_masks/augmented_cards/aug_22265.png
aug_22266,b_5,project/training_data/training_masks/augmented_cards/aug_22266.png
aug_22267,g_5,project/training_data/training_masks/augmented_cards/aug_22267.png
aug_22268,y_4,project/training_data/training_masks/augmented_cards/aug_22268.png
aug_22269,r_4,project/training_data/training_masks/augmented_cards/aug_22269.png
aug_22270,b_4,project/training_data/training_masks/augmented_cards/aug_22270.png
aug_22271,g_4,project/training_data/training_masks/augmented_cards/aug_22271.png
aug_22272,draw_4,project/training_data/training_masks/augmented_cards/aug_22272.png
aug_22273,y_9,project/training_data/training_masks/augmented_cards/aug_22273.png
aug_22274,r_9,project/training_data/training_masks/augmented_cards/aug_22274.png
aug_22275,b_9,project/training_data/training_masks/augmented_cards/aug_22275.png
aug_22276,g_9,project/training_data/training_masks/augmented_cards/aug_22276.png
aug_22277,y_8,project/training_data/training_masks/augmented_cards/aug_22277.png
aug_22278,r_8,project/training_data/training_masks/augmented_cards/aug_22278.png
aug_22279,b_8,project/training_data/training_masks/augmented_cards/aug_22279.png
aug_22280,g_8,project/training_data/training_masks/augmented_cards/aug_22280.png
aug_22281,wild,project/training_data/training_masks/augmented_cards/aug_22281.png
aug_22282,y_7,project/training_data/training_masks/augmented_cards/aug_22282.png
aug_22283,r_7,project/training_data/training_masks/augmented_cards/aug_22283.png
aug_22284,b_7,project/training_data/training_masks/augmented_cards/aug_22284.png
aug_22285,g_7,project/training_data/training_masks/augmented_cards/aug_22285.png
aug_22286,y_reverse,project/training_data/training_masks/augmented_cards/aug_22286.png
aug_22287,r_reverse,project/training_data/training_masks/augmented_cards/aug_22287.png
aug_22288,b_reverse,project/training_data/training_masks/augmented_cards/aug_22288.png
aug_22289,g_reverse,project/training_data/training_masks/augmented_cards/aug_22289.png
aug_22290,y_skip,project/training_data/training_masks/augmented_cards/aug_22290.png
aug_22291,r_skip,project/training_data/training_masks/augmented_cards/aug_22291.png
aug_22292,b_skip,project/training_data/training_masks/augmented_cards/aug_22292.png
aug_22293,g_skip,project/training_data/training_masks/augmented_cards/aug_22293.png
aug_22294,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22294.png
aug_22295,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22295.png
aug_22296,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22296.png
aug_22297,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22297.png
aug_22298,y_0,project/training_data/training_masks/augmented_cards/aug_22298.png
aug_22299,r_0,project/training_data/training_masks/augmented_cards/aug_22299.png
aug_22300,b_0,project/training_data/training_masks/augmented_cards/aug_22300.png
aug_22301,g_0,project/training_data/training_masks/augmented_cards/aug_22301.png
aug_22302,y_3,project/training_data/training_masks/augmented_cards/aug_22302.png
aug_22303,r_3,project/training_data/training_masks/augmented_cards/aug_22303.png
aug_22304,b_3,project/training_data/training_masks/augmented_cards/aug_22304.png
aug_22305,g_3,project/training_data/training_masks/augmented_cards/aug_22305.png
aug_22306,y_2,project/training_data/training_masks/augmented_cards/aug_22306.png
aug_22307,r_2,project/training_data/training_masks/augmented_cards/aug_22307.png
aug_22308,b_2,project/training_data/training_masks/augmented_cards/aug_22308.png
aug_22309,g_2,project/training_data/training_masks/augmented_cards/aug_22309.png
aug_22310,y_1,project/training_data/training_masks/augmented_cards/aug_22310.png
aug_22311,r_1,project/training_data/training_masks/augmented_cards/aug_22311.png
aug_22312,b_1,project/training_data/training_masks/augmented_cards/aug_22312.png
aug_22313,g_1,project/training_data/training_masks/augmented_cards/aug_22313.png
aug_22314,y_6,project/training_data/training_masks/augmented_cards/aug_22314.png
aug_22315,r_6,project/training_data/training_masks/augmented_cards/aug_22315.png
aug_22316,b_6,project/training_data/training_masks/augmented_cards/aug_22316.png
aug_22317,g_6,project/training_data/training_masks/augmented_cards/aug_22317.png
aug_22318,y_5,project/training_data/training_masks/augmented_cards/aug_22318.png
aug_22319,r_5,project/training_data/training_masks/augmented_cards/aug_22319.png
aug_22320,b_5,project/training_data/training_masks/augmented_cards/aug_22320.png
aug_22321,g_5,project/training_data/training_masks/augmented_cards/aug_22321.png
aug_22322,y_4,project/training_data/training_masks/augmented_cards/aug_22322.png
aug_22323,r_4,project/training_data/training_masks/augmented_cards/aug_22323.png
aug_22324,b_4,project/training_data/training_masks/augmented_cards/aug_22324.png
aug_22325,g_4,project/training_data/training_masks/augmented_cards/aug_22325.png
aug_22326,draw_4,project/training_data/training_masks/augmented_cards/aug_22326.png
aug_22327,y_9,project/training_data/training_masks/augmented_cards/aug_22327.png
aug_22328,r_9,project/training_data/training_masks/augmented_cards/aug_22328.png
aug_22329,b_9,project/training_data/training_masks/augmented_cards/aug_22329.png
aug_22330,g_9,project/training_data/training_masks/augmented_cards/aug_22330.png
aug_22331,y_8,project/training_data/training_masks/augmented_cards/aug_22331.png
aug_22332,r_8,project/training_data/training_masks/augmented_cards/aug_22332.png
aug_22333,b_8,project/training_data/training_masks/augmented_cards/aug_22333.png
aug_22334,g_8,project/training_data/training_masks/augmented_cards/aug_22334.png
aug_22335,wild,project/training_data/training_masks/augmented_cards/aug_22335.png
aug_22336,y_7,project/training_data/training_masks/augmented_cards/aug_22336.png
aug_22337,r_7,project/training_data/training_masks/augmented_cards/aug_22337.png
aug_22338,b_7,project/training_data/training_masks/augmented_cards/aug_22338.png
aug_22339,g_7,project/training_data/training_masks/augmented_cards/aug_22339.png
aug_22340,y_reverse,project/training_data/training_masks/augmented_cards/aug_22340.png
aug_22341,r_reverse,project/training_data/training_masks/augmented_cards/aug_22341.png
aug_22342,b_reverse,project/training_data/training_masks/augmented_cards/aug_22342.png
aug_22343,g_reverse,project/training_data/training_masks/augmented_cards/aug_22343.png
aug_22344,y_skip,project/training_data/training_masks/augmented_cards/aug_22344.png
aug_22345,r_skip,project/training_data/training_masks/augmented_cards/aug_22345.png
aug_22346,b_skip,project/training_data/training_masks/augmented_cards/aug_22346.png
aug_22347,g_skip,project/training_data/training_masks/augmented_cards/aug_22347.png
aug_22348,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22348.png
aug_22349,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22349.png
aug_22350,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22350.png
aug_22351,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22351.png
aug_22352,y_0,project/training_data/training_masks/augmented_cards/aug_22352.png
aug_22353,r_0,project/training_data/training_masks/augmented_cards/aug_22353.png
aug_22354,b_0,project/training_data/training_masks/augmented_cards/aug_22354.png
aug_22355,g_0,project/training_data/training_masks/augmented_cards/aug_22355.png
aug_22356,y_3,project/training_data/training_masks/augmented_cards/aug_22356.png
aug_22357,r_3,project/training_data/training_masks/augmented_cards/aug_22357.png
aug_22358,b_3,project/training_data/training_masks/augmented_cards/aug_22358.png
aug_22359,g_3,project/training_data/training_masks/augmented_cards/aug_22359.png
aug_22360,y_2,project/training_data/training_masks/augmented_cards/aug_22360.png
aug_22361,r_2,project/training_data/training_masks/augmented_cards/aug_22361.png
aug_22362,b_2,project/training_data/training_masks/augmented_cards/aug_22362.png
aug_22363,g_2,project/training_data/training_masks/augmented_cards/aug_22363.png
aug_22364,y_1,project/training_data/training_masks/augmented_cards/aug_22364.png
aug_22365,r_1,project/training_data/training_masks/augmented_cards/aug_22365.png
aug_22366,b_1,project/training_data/training_masks/augmented_cards/aug_22366.png
aug_22367,g_1,project/training_data/training_masks/augmented_cards/aug_22367.png
aug_22368,y_6,project/training_data/training_masks/augmented_cards/aug_22368.png
aug_22369,r_6,project/training_data/training_masks/augmented_cards/aug_22369.png
aug_22370,b_6,project/training_data/training_masks/augmented_cards/aug_22370.png
aug_22371,g_6,project/training_data/training_masks/augmented_cards/aug_22371.png
aug_22372,y_5,project/training_data/training_masks/augmented_cards/aug_22372.png
aug_22373,r_5,project/training_data/training_masks/augmented_cards/aug_22373.png
aug_22374,b_5,project/training_data/training_masks/augmented_cards/aug_22374.png
aug_22375,g_5,project/training_data/training_masks/augmented_cards/aug_22375.png
aug_22376,y_4,project/training_data/training_masks/augmented_cards/aug_22376.png
aug_22377,r_4,project/training_data/training_masks/augmented_cards/aug_22377.png
aug_22378,b_4,project/training_data/training_masks/augmented_cards/aug_22378.png
aug_22379,g_4,project/training_data/training_masks/augmented_cards/aug_22379.png
aug_22380,draw_4,project/training_data/training_masks/augmented_cards/aug_22380.png
aug_22381,y_9,project/training_data/training_masks/augmented_cards/aug_22381.png
aug_22382,r_9,project/training_data/training_masks/augmented_cards/aug_22382.png
aug_22383,b_9,project/training_data/training_masks/augmented_cards/aug_22383.png
aug_22384,g_9,project/training_data/training_masks/augmented_cards/aug_22384.png
aug_22385,y_8,project/training_data/training_masks/augmented_cards/aug_22385.png
aug_22386,r_8,project/training_data/training_masks/augmented_cards/aug_22386.png
aug_22387,b_8,project/training_data/training_masks/augmented_cards/aug_22387.png
aug_22388,g_8,project/training_data/training_masks/augmented_cards/aug_22388.png
aug_22389,wild,project/training_data/training_masks/augmented_cards/aug_22389.png
aug_22390,y_7,project/training_data/training_masks/augmented_cards/aug_22390.png
aug_22391,r_7,project/training_data/training_masks/augmented_cards/aug_22391.png
aug_22392,b_7,project/training_data/training_masks/augmented_cards/aug_22392.png
aug_22393,g_7,project/training_data/training_masks/augmented_cards/aug_22393.png
aug_22394,y_reverse,project/training_data/training_masks/augmented_cards/aug_22394.png
aug_22395,r_reverse,project/training_data/training_masks/augmented_cards/aug_22395.png
aug_22396,b_reverse,project/training_data/training_masks/augmented_cards/aug_22396.png
aug_22397,g_reverse,project/training_data/training_masks/augmented_cards/aug_22397.png
aug_22398,y_skip,project/training_data/training_masks/augmented_cards/aug_22398.png
aug_22399,r_skip,project/training_data/training_masks/augmented_cards/aug_22399.png
aug_22400,b_skip,project/training_data/training_masks/augmented_cards/aug_22400.png
aug_22401,g_skip,project/training_data/training_masks/augmented_cards/aug_22401.png
aug_22402,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22402.png
aug_22403,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22403.png
aug_22404,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22404.png
aug_22405,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22405.png
aug_22406,y_0,project/training_data/training_masks/augmented_cards/aug_22406.png
aug_22407,r_0,project/training_data/training_masks/augmented_cards/aug_22407.png
aug_22408,b_0,project/training_data/training_masks/augmented_cards/aug_22408.png
aug_22409,g_0,project/training_data/training_masks/augmented_cards/aug_22409.png
aug_22410,y_3,project/training_data/training_masks/augmented_cards/aug_22410.png
aug_22411,r_3,project/training_data/training_masks/augmented_cards/aug_22411.png
aug_22412,b_3,project/training_data/training_masks/augmented_cards/aug_22412.png
aug_22413,g_3,project/training_data/training_masks/augmented_cards/aug_22413.png
aug_22414,y_2,project/training_data/training_masks/augmented_cards/aug_22414.png
aug_22415,r_2,project/training_data/training_masks/augmented_cards/aug_22415.png
aug_22416,b_2,project/training_data/training_masks/augmented_cards/aug_22416.png
aug_22417,g_2,project/training_data/training_masks/augmented_cards/aug_22417.png
aug_22418,y_1,project/training_data/training_masks/augmented_cards/aug_22418.png
aug_22419,r_1,project/training_data/training_masks/augmented_cards/aug_22419.png
aug_22420,b_1,project/training_data/training_masks/augmented_cards/aug_22420.png
aug_22421,g_1,project/training_data/training_masks/augmented_cards/aug_22421.png
aug_22422,y_6,project/training_data/training_masks/augmented_cards/aug_22422.png
aug_22423,r_6,project/training_data/training_masks/augmented_cards/aug_22423.png
aug_22424,b_6,project/training_data/training_masks/augmented_cards/aug_22424.png
aug_22425,g_6,project/training_data/training_masks/augmented_cards/aug_22425.png
aug_22426,y_5,project/training_data/training_masks/augmented_cards/aug_22426.png
aug_22427,r_5,project/training_data/training_masks/augmented_cards/aug_22427.png
aug_22428,b_5,project/training_data/training_masks/augmented_cards/aug_22428.png
aug_22429,g_5,project/training_data/training_masks/augmented_cards/aug_22429.png
aug_22430,y_4,project/training_data/training_masks/augmented_cards/aug_22430.png
aug_22431,r_4,project/training_data/training_masks/augmented_cards/aug_22431.png
aug_22432,b_4,project/training_data/training_masks/augmented_cards/aug_22432.png
aug_22433,g_4,project/training_data/training_masks/augmented_cards/aug_22433.png
aug_22434,draw_4,project/training_data/training_masks/augmented_cards/aug_22434.png
aug_22435,y_9,project/training_data/training_masks/augmented_cards/aug_22435.png
aug_22436,r_9,project/training_data/training_masks/augmented_cards/aug_22436.png
aug_22437,b_9,project/training_data/training_masks/augmented_cards/aug_22437.png
aug_22438,g_9,project/training_data/training_masks/augmented_cards/aug_22438.png
aug_22439,y_8,project/training_data/training_masks/augmented_cards/aug_22439.png
aug_22440,r_8,project/training_data/training_masks/augmented_cards/aug_22440.png
aug_22441,b_8,project/training_data/training_masks/augmented_cards/aug_22441.png
aug_22442,g_8,project/training_data/training_masks/augmented_cards/aug_22442.png
aug_22443,wild,project/training_data/training_masks/augmented_cards/aug_22443.png
aug_22444,y_7,project/training_data/training_masks/augmented_cards/aug_22444.png
aug_22445,r_7,project/training_data/training_masks/augmented_cards/aug_22445.png
aug_22446,b_7,project/training_data/training_masks/augmented_cards/aug_22446.png
aug_22447,g_7,project/training_data/training_masks/augmented_cards/aug_22447.png
aug_22448,y_reverse,project/training_data/training_masks/augmented_cards/aug_22448.png
aug_22449,r_reverse,project/training_data/training_masks/augmented_cards/aug_22449.png
aug_22450,b_reverse,project/training_data/training_masks/augmented_cards/aug_22450.png
aug_22451,g_reverse,project/training_data/training_masks/augmented_cards/aug_22451.png
aug_22452,y_skip,project/training_data/training_masks/augmented_cards/aug_22452.png
aug_22453,r_skip,project/training_data/training_masks/augmented_cards/aug_22453.png
aug_22454,b_skip,project/training_data/training_masks/augmented_cards/aug_22454.png
aug_22455,g_skip,project/training_data/training_masks/augmented_cards/aug_22455.png
aug_22456,y_draw_2,project/training_data/training_masks/augmented_cards/aug_22456.png
aug_22457,r_draw_2,project/training_data/training_masks/augmented_cards/aug_22457.png
aug_22458,b_draw_2,project/training_data/training_masks/augmented_cards/aug_22458.png
aug_22459,g_draw_2,project/training_data/training_masks/augmented_cards/aug_22459.png
aug_22460,y_0,project/training_data/training_masks/augmented_cards/aug_22460.png
aug_22461,r_0,project/training_data/training_masks/augmented_cards/aug_22461.png
aug_22462,b_0,project/training_data/training_masks/augmented_cards/aug_22462.png
aug_22463,g_0,project/training_data/training_masks/augmented_cards/aug_22463.png
aug_22464,y_3,project/training_data/training_masks/augmented_cards/aug_22464.png
aug_22465,r_3,project/training_data/training_masks/augmented_cards/aug_22465.png
aug_22466,b_3,project/training_data/training_masks/augmented_cards/aug_22466.png
aug_22467,g_3,project/training_data/training_masks/augmented_cards/aug_22467.png
aug_22468,y_2,project/training_data/training_masks/augmented_cards/aug_22468.png
aug_22469,r_2,project/training_data/training_masks/augmented_cards/aug_22469.png
aug_22470,b_2,project/training_data/training_masks/augmented_cards/aug_22470.png
aug_22471,g_2,project/training_data/training_masks/augmented_cards/aug_22471.png
aug_22472,y_1,project/training_data/training_masks/augmented_cards/aug_22472.png
aug_22473,r_1,project/training_data/training_masks/augmented_cards/aug_22473.png
aug_22474,b_1,project/training_data/training_masks/augmented_cards/aug_22474.png
aug_22475,g_1,project/training_data/training_masks/augmented_cards/aug_22475.png
aug_22476,y_6,project/training_data/training_masks/augmented_cards/aug_22476.png
aug_22477,r_6,project/training_data/training_masks/augmented_cards/aug_22477.png
aug_22478,b_6,project/training_data/training_masks/augmented_cards/aug_22478.png
aug_22479,g_6,project/training_data/training_masks/augmented_cards/aug_22479.png
aug_22480,y_5,project/training_data/training_masks/augmented_cards/aug_22480.png
aug_22481,r_5,project/training_data/training_masks/augmented_cards/aug_22481.png
aug_22482,b_5,project/training_data/training_masks/augmented_cards/aug_22482.png
aug_22483,g_5,project/training_data/training_masks/augmented_cards/aug_22483.png
aug_22484,y_4,project/training_data/training_masks/augmented_cards/aug_22484.png
aug_22485,r_4,project/training_data/training_masks/augmented_cards/aug_22485.png
